layers,lr,batch,val_acc,error,time_s,co2_kg
"(128, 128)",0.05,64,0.7829218106995884,0.21707818930041156,1.5034229755401611,3.940811072856673e-06
"(128, 128)",0.05,128,0.7849794238683128,0.21502057613168724,1.3946285247802734,3.820005386037889e-06
"(128, 128)",0.05,256,0.7818930041152263,0.21810699588477367,1.6601314544677734,4.413424583932355e-06
"(256, 256)",0.0001,16,0.8055555555555556,0.19444444444444442,10.297888994216919,1.836423408755957e-05
"(256, 256)",0.0001,32,0.7952674897119342,0.20473251028806583,7.73206639289856,1.450583741412374e-05
"(256, 256)",0.0001,64,0.7829218106995884,0.21707818930041156,7.409940958023071,1.4519390551135e-05
"(256, 256)",0.0001,128,0.7870370370370371,0.2129629629629629,4.856144428253174,1.0184622394260636e-05
"(256, 256)",0.0001,256,0.7808641975308642,0.21913580246913578,3.0032248497009277,7.26474136362457e-06
"(256, 256)",0.0005,16,0.8076131687242798,0.1923868312757202,10.349998950958252,1.8442506145230797e-05
"(256, 256)",0.0005,32,0.801440329218107,0.19855967078189296,7.698920249938965,1.4474440089266188e-05
"(256, 256)",0.0005,64,0.8189300411522634,0.18106995884773658,7.315102577209473,1.4280144351105903e-05
"(256, 256)",0.0005,128,0.8024691358024691,0.19753086419753085,4.655962228775024,9.72151939110033e-06
"(256, 256)",0.0005,256,0.7870370370370371,0.2129629629629629,2.941835403442383,6.681041666055323e-06
"(256, 256)",0.001,16,0.8127572016460906,0.18724279835390945,10.226428508758545,1.822745872989887e-05
"(256, 256)",0.001,32,0.8076131687242798,0.1923868312757202,7.736912250518799,1.4648462599098926e-05
"(256, 256)",0.001,64,0.8127572016460906,0.18724279835390945,7.323554754257202,1.4499227745086055e-05
"(256, 256)",0.001,128,0.8189300411522634,0.18106995884773658,4.76799750328064,1.0117947499599762e-05
"(256, 256)",0.001,256,0.7983539094650206,0.2016460905349794,3.0569920539855957,6.731635347262505e-06
"(256, 256)",0.005,16,0.8106995884773662,0.18930041152263377,10.143301248550415,1.8128486837423727e-05
"(256, 256)",0.005,32,0.7911522633744856,0.20884773662551437,7.3650803565979,1.3991537084734733e-05
"(256, 256)",0.005,64,0.8127572016460906,0.18724279835390945,7.444150447845459,1.5511656407664976e-05
"(256, 256)",0.005,128,0.8034979423868313,0.19650205761316875,4.5852155685424805,9.896408324042596e-06
"(256, 256)",0.005,256,0.8117283950617284,0.18827160493827155,2.9262447357177734,6.570854683607609e-06
"(256, 256)",0.01,16,0.7921810699588477,0.20781893004115226,10.10623025894165,1.801637793816123e-05
"(256, 256)",0.01,32,0.8034979423868313,0.19650205761316875,7.1499717235565186,1.3453201968761155e-05
"(256, 256)",0.01,64,0.808641975308642,0.191358024691358,7.2037506103515625,1.4249107372699216e-05
"(256, 256)",0.01,128,0.8055555555555556,0.19444444444444442,4.603390693664551,1.0063687539831119e-05
"(256, 256)",0.01,256,0.7788065843621399,0.2211934156378601,2.793952465057373,6.46045542757208e-06
"(256, 256)",0.05,16,0.7325102880658436,0.2674897119341564,10.451846599578857,1.863658206734892e-05
"(256, 256)",0.05,32,0.7448559670781894,0.25514403292181065,7.140117406845093,1.3629402168898696e-05
"(256, 256)",0.05,64,0.7818930041152263,0.21810699588477367,7.479162931442261,1.4533208473670823e-05
"(256, 256)",0.05,128,0.7674897119341564,0.23251028806584362,4.591536045074463,9.873823070464244e-06
"(256, 256)",0.05,256,0.7767489711934157,0.22325102880658432,2.655440330505371,6.461717702858497e-06
