layers,lr,batch,val_acc,error,time_s,co2_kg
"(64,)",0.05,128,0.7623456790123457,0.23765432098765427,0.28438878059387207,3.0851799582201863e-06
"(64,)",0.05,256,0.7777777777777778,0.2222222222222222,0.2331080436706543,2.5603524258836334e-06
"(128,)",0.0001,16,0.7818930041152263,0.21810699588477367,1.7600815296173096,5.468794149762761e-06
"(128,)",0.0001,32,0.7736625514403292,0.22633744855967075,0.8392391204833984,3.884021970911058e-06
"(128,)",0.0001,64,0.772633744855967,0.22736625514403297,0.6049110889434814,3.534939718028098e-06
"(128,)",0.0001,128,0.7510288065843621,0.2489711934156379,0.47481441497802734,3.329064179661679e-06
"(128,)",0.0001,256,0.727366255144033,0.27263374485596703,0.3320941925048828,3.1768532973317022e-06
"(128,)",0.0005,16,0.8055555555555556,0.19444444444444442,1.6416144371032715,5.243814513084069e-06
"(128,)",0.0005,32,0.7921810699588477,0.20781893004115226,1.020179271697998,4.099950731718467e-06
"(128,)",0.0005,64,0.7870370370370371,0.2129629629629629,0.7357912063598633,3.014467612878236e-06
"(128,)",0.0005,128,0.7829218106995884,0.21707818930041156,0.5045478343963623,3.3714798201146975e-06
"(128,)",0.0005,256,0.7777777777777778,0.2222222222222222,0.3304722309112549,3.1903239891107697e-06
"(128,)",0.001,16,0.8024691358024691,0.19753086419753085,1.4486315250396729,4.992167512150995e-06
"(128,)",0.001,32,0.7962962962962963,0.20370370370370372,0.7669253349304199,3.758573110386666e-06
"(128,)",0.001,64,0.7921810699588477,0.20781893004115226,0.665808916091919,3.6342074096072e-06
"(128,)",0.001,128,0.7921810699588477,0.20781893004115226,0.38923072814941406,3.2706785057173197e-06
"(128,)",0.001,256,0.7870370370370371,0.2129629629629629,0.3149888515472412,3.146061435066893e-06
"(128,)",0.005,16,0.7911522633744856,0.20884773662551437,1.1753759384155273,4.597533230017432e-06
"(128,)",0.005,32,0.7983539094650206,0.2016460905349794,0.7206051349639893,3.6980417413084522e-06
"(128,)",0.005,64,0.7973251028806584,0.2026748971193416,0.46895599365234375,3.3556678352279855e-06
"(128,)",0.005,128,0.7962962962962963,0.20370370370370372,0.3518705368041992,3.206424784931406e-06
"(128,)",0.005,256,0.7880658436213992,0.2119341563786008,0.3378300666809082,3.164397402641784e-06
"(128,)",0.01,16,0.8065843621399177,0.1934156378600823,1.4822521209716797,5.09566359266012e-06
"(128,)",0.01,32,0.7932098765432098,0.20679012345679015,0.8724768161773682,3.990300190459344e-06
"(128,)",0.01,64,0.7932098765432098,0.20679012345679015,0.4868905544281006,3.387455729110231e-06
"(128,)",0.01,128,0.7901234567901234,0.2098765432098766,0.32959580421447754,3.16809498616283e-06
"(128,)",0.01,256,0.7921810699588477,0.20781893004115226,0.29578375816345215,2.9516679418903956e-06
